basename	pdb_path	dG_separated	sc_value	Holes	pack_stat	dSASA_int	delta_unsatHbonds	packing_finalscore	packing_n_events	packing_status	packing_error	rosetta_parse_note
non_preferred_rotamer_muOR_6QZH_binder_renum_0415.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0415.pdb	-49.4098	0.545182	1.45944	0.478675	2114.38	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0417.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0417.pdb	-56.5375	0.580755	1.04502	0.506176	2332.98	2	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0418.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0418.pdb	-51.9624	0.569559	1.32054	0.437603	2215.59	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0425.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0425.pdb	-48.2421	0.583599	1.08679	0.46438	2333.42	3	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0439.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0439.pdb	-43.6957	0.543242	1.23185	0.434912	2216.97	3	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0442.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0442.pdb	-58.229	0.624391	0.969514	0.526816	2384.16	2	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0445.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0445.pdb	-51.9424	0.570144	1.32994	0.472767	2211.25	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0452.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0452.pdb	-49.5128	0.55138	1.44159	0.400359	2115.34	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0455.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0455.pdb	-52.0475	0.571577	1.31932	0.431691	2208.38	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0456.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0456.pdb	-61.1657	0.565472	1.09869	0.492447	2307.14	2	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0473.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0473.pdb	-50.7468	0.528421	1.17095	0.426529	2351.02	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0491.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0491.pdb	-54.4294	0.605117	1.15676	0.398814	2279.04	1	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0493.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0493.pdb	-53.5097	0.57241	1.23334	0.412773	2187.03	1	5.0	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0494.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0494.pdb	-55.6528	0.651207	1.02111	0.600106	2326.39	8	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0497.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0497.pdb	-62.3667	0.56495	1.0017	0.415111	2359.06	3	5.0	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0507.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0507.pdb	-51.7168	0.541331	1.13052	0.489326	2303.79	4	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0516.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0516.pdb	-61.2846	0.610951	1.05645	0.493697	2381.67	5	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0544.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0544.pdb	-57.483	0.553552	1.4152	0.499922	2184.85	2	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0572.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0572.pdb	-41.4347	0.508496	1.39477	0.395321	1918.98	3	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0586.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0586.pdb	-42.8332	0.528195	1.44908	0.429132	2137.05	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0620.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0620.pdb	-49.9318	0.519768	1.3177	0.442113	2197.03	3	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0621.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0621.pdb	-62.4919	0.557627	1.28413	0.485406	2305.93	1	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0634.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0634.pdb	-49.4449	0.549073	1.44508	0.476783	2108.47	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0648.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0648.pdb	-46.0202	0.561449	1.41099	0.391746	2045.99	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0656.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0656.pdb	-55.0837	0.55181	1.01475	0.398117	2399.87	2	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0663.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0663.pdb	-57.6098	0.589578	0.979562	0.440899	2315.19	3	5.0	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0669.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0669.pdb	-56.0938	0.578482	1.02097	0.484918	2296.5	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0679.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0679.pdb	-46.96	0.537776	1.4336	0.425267	2088.66	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0691.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0691.pdb	-58.6145	0.538921	1.22146	0.517352	2233.3	1	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0719.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0719.pdb	-50.2402	0.600463	1.41606	0.469516	2008.84	1	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0733.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0733.pdb	-55.4399	0.6291	0.948392	0.563721	2343.63	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0734.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0734.pdb	-52.9972	0.613328	1.04139	0.509022	2356.01	1	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0744.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0744.pdb	-53.6849	0.610584	1.21287	0.409678	2197.36	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0746.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0746.pdb	-55.9966	0.60024	1.21496	0.459314	2246.83	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0763.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0763.pdb	-45.4956	0.544655	1.38656	0.374454	2148.62	1	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0765.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0765.pdb	-48.7837	0.578602	1.1256	0.455806	2234.3	4	5.0	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0773.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0773.pdb	-49.4449	0.549073	1.44508	0.413101	2108.47	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0784.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0784.pdb	-63.1073	0.613122	1.15189	0.452706	2354.48	0	5.0	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0799.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0799.pdb	-48.3513	0.541033	1.40123	0.469328	2104.83	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0813.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0813.pdb	-57.1674	0.589046	1.24626	0.521943	2071.47	3	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0814.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0814.pdb	-58.7902	0.521778	1.02507	0.495815	2406.33	1	5.0	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0837.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0837.pdb	-58.9936	0.567499	1.2225	0.485956	2257.26	1	5.0	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0842.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0842.pdb	-51.8981	0.583583	1.09322	0.495457	2292.11	1	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0867.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0867.pdb	-55.9372	0.523215	1.07954	0.499783	2367.82	1	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0879.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0879.pdb	-50.3452	0.528421	1.17095	0.461583	2351.02	4	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0883.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0883.pdb	-53.0723	0.586722	1.20678	0.434518	2318.09	5	5.0	7	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0909.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0909.pdb	-53.0484	0.595451	1.06526	0.395337	2391.1	9	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0921.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0921.pdb	-49.4518	0.548108	1.44767	0.398838	2121.88	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0924.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0924.pdb	-49.5128	0.55138	1.44159	0.474183	2115.34	3	5.0	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0945.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0945.pdb	-54.1551	0.560845	1.18075	0.438202	2254.16	5	5.0	7	ok		
representives_muOR_6QZH_0597.pdb	representives_muOR_6QZH_0597.pdb	-58.8066	0.555923	1.10565	0.519406	2257.21	4	5.0	6	ok		
res2_2_muOR_6QZH_0030.pdb	res2_2_muOR_6QZH_0030.pdb	-57.6203	0.570077	0.991049	0.4704	2326.11	3	5.0	5	ok		
res2_2_muOR_6QZH_0077.pdb	res2_2_muOR_6QZH_0077.pdb	-50.7795	0.552054	1.39674	0.410751	2199.52	2	5.0	7	ok		
res2_2_muOR_6QZH_0080.pdb	res2_2_muOR_6QZH_0080.pdb	-56.4847	0.568016	1.07358	0.450532	2346.98	0	5.0	7	ok		
res2_2_muOR_6QZH_0109.pdb	res2_2_muOR_6QZH_0109.pdb	-56.8867	0.621462	0.977946	0.528575	2376.38	2	5.0	7	ok		
res2_2_muOR_6QZH_0127.pdb	res2_2_muOR_6QZH_0127.pdb	-56.7532	0.591827	1.03152	0.492915	2218.03	3	5.0	6	ok		
res2_2_muOR_6QZH_0141.pdb	res2_2_muOR_6QZH_0141.pdb	-49.4518	0.548108	1.44767	0.430252	2121.88	3	5.0	6	ok		
res2_2_muOR_6QZH_0199.pdb	res2_2_muOR_6QZH_0199.pdb	-58.8366	0.627313	1.06261	0.535122	2308.58	0	5.0	6	ok		
res2_2_muOR_6QZH_0200.pdb	res2_2_muOR_6QZH_0200.pdb	-57.0257	0.610456	1.10206	0.421961	2294.54	7	5.0	6	ok		
res2_2_muOR_6QZH_0234.pdb	res2_2_muOR_6QZH_0234.pdb	-57.0489	0.621462	0.977946	0.39596	2376.38	2	5.0	7	ok		
res2_2_muOR_6QZH_0250.pdb	res2_2_muOR_6QZH_0250.pdb	-56.8159	0.572966	1.22761	0.468092	2275.91	0	5.0	7	ok		
res2_2_muOR_6QZH_0268.pdb	res2_2_muOR_6QZH_0268.pdb	-56.8796	0.621462	0.977946	0.490679	2376.38	2	5.0	7	ok		
res2_2_muOR_6QZH_0270.pdb	res2_2_muOR_6QZH_0270.pdb	-53.3668	0.59093	0.950811	0.423972	2326.04	3	5.0	5	ok		
res2_2_muOR_6QZH_0273.pdb	res2_2_muOR_6QZH_0273.pdb	-61.2161	0.558521	1.15764	0.473114	2319.95	2	5.0	8	ok		
res2_2_muOR_6QZH_0289.pdb	res2_2_muOR_6QZH_0289.pdb	-56.5863	0.592939	0.937763	0.426376	2223.28	3	5.0	6	ok		
res2_2_muOR_6QZH_0333.pdb	res2_2_muOR_6QZH_0333.pdb	-57.0901	0.596325	1.36077	0.44585	2189.36	4	5.0	7	ok		
res2_2_muOR_6QZH_0369.pdb	res2_2_muOR_6QZH_0369.pdb	-56.8796	0.621462	0.977946	0.440919	2376.38	2	5.0	7	ok		
res2_2_muOR_6QZH_0391.pdb	res2_2_muOR_6QZH_0391.pdb	-59.0376	0.602577	1.02276	0.48151	2373.9	4	5.0	7	ok		
res2_2_muOR_6QZH_0400.pdb	res2_2_muOR_6QZH_0400.pdb	-59.0974	0.586481	1.01765	0.49339	2371.2	4	5.0	6	ok		
res2_2_muOR_6QZH_0415.pdb	res2_2_muOR_6QZH_0415.pdb	-49.4098	0.545182	1.45944	0.478675	2114.38	3	5.0	6	ok		
res2_2_muOR_6QZH_0417.pdb	res2_2_muOR_6QZH_0417.pdb	-56.5375	0.580755	1.04502	0.506176	2332.98	2	5.0	6	ok		
res2_2_muOR_6QZH_0425.pdb	res2_2_muOR_6QZH_0425.pdb	-48.2421	0.583599	1.08679	0.46438	2333.42	3	5.0	7	ok		
res2_2_muOR_6QZH_0442.pdb	res2_2_muOR_6QZH_0442.pdb	-58.229	0.624391	0.969514	0.526816	2384.16	2	5.0	7	ok		
res2_2_muOR_6QZH_0445.pdb	res2_2_muOR_6QZH_0445.pdb	-51.9424	0.570144	1.32994	0.472767	2211.25	3	5.0	6	ok		
res2_2_muOR_6QZH_0452.pdb	res2_2_muOR_6QZH_0452.pdb	-49.5128	0.55138	1.44159	0.400359	2115.34	3	5.0	6	ok		
res2_2_muOR_6QZH_0455.pdb	res2_2_muOR_6QZH_0455.pdb	-52.0475	0.571577	1.31932	0.431691	2208.38	3	5.0	6	ok		
res2_2_muOR_6QZH_0456.pdb	res2_2_muOR_6QZH_0456.pdb	-61.1657	0.565472	1.09869	0.492447	2307.14	2	5.0	6	ok		
res2_2_muOR_6QZH_0505.pdb	res2_2_muOR_6QZH_0505.pdb	-66.4786	0.652018	1.26813	0.441445	2234.46	2	5.0	6	ok		
res2_2_muOR_6QZH_0541.pdb	res2_2_muOR_6QZH_0541.pdb	-56.5863	0.592939	0.937763	0.489345	2223.28	3	5.0	6	ok		
res2_2_muOR_6QZH_0544.pdb	res2_2_muOR_6QZH_0544.pdb	-57.483	0.553552	1.4152	0.499922	2184.85	2	5.0	6	ok		
res2_2_muOR_6QZH_0586.pdb	res2_2_muOR_6QZH_0586.pdb	-42.8332	0.528195	1.44908	0.429132	2137.05	3	5.0	6	ok		
res2_2_muOR_6QZH_0620.pdb	res2_2_muOR_6QZH_0620.pdb	-49.9318	0.519768	1.3177	0.442113	2197.03	3	5.0	7	ok		
res2_2_muOR_6QZH_0634.pdb	res2_2_muOR_6QZH_0634.pdb	-49.4449	0.549073	1.44508	0.476783	2108.47	3	5.0	6	ok		
res2_2_muOR_6QZH_0656.pdb	res2_2_muOR_6QZH_0656.pdb	-55.0837	0.55181	1.01475	0.398117	2399.87	2	5.0	7	ok		
res2_2_muOR_6QZH_0667.pdb	res2_2_muOR_6QZH_0667.pdb	-55.1135	0.574776	1.41503	0.422167	2165.91	4	5.0	6	ok		
res2_2_muOR_6QZH_0669.pdb	res2_2_muOR_6QZH_0669.pdb	-56.0938	0.578482	1.02097	0.484918	2296.5	4	5.0	6	ok		
res2_2_muOR_6QZH_0699.pdb	res2_2_muOR_6QZH_0699.pdb	-50.1391	0.526151	1.24535	0.513893	2300.41	1	5.0	7	ok		
res2_2_muOR_6QZH_0722.pdb	res2_2_muOR_6QZH_0722.pdb	-56.5863	0.592939	0.937763	0.459708	2223.28	3	5.0	6	ok		
res2_2_muOR_6QZH_0733.pdb	res2_2_muOR_6QZH_0733.pdb	-55.4399	0.6291	0.948392	0.563721	2343.63	3	5.0	6	ok		
res2_2_muOR_6QZH_0744.pdb	res2_2_muOR_6QZH_0744.pdb	-53.6849	0.610584	1.21287	0.409678	2197.36	4	5.0	6	ok		
res2_2_muOR_6QZH_0745.pdb	res2_2_muOR_6QZH_0745.pdb	-52.2053	0.548999	1.33505	0.382457	2213.17	0	5.0	7	ok		
res2_2_muOR_6QZH_0746.pdb	res2_2_muOR_6QZH_0746.pdb	-55.9966	0.60024	1.21496	0.459314	2246.83	4	5.0	6	ok		
res2_2_muOR_6QZH_0748.pdb	res2_2_muOR_6QZH_0748.pdb	-56.5863	0.592939	0.937763	0.461404	2223.28	3	5.0	6	ok		
res2_3_muOR_6QZH_0127.pdb	res2_3_muOR_6QZH_0127.pdb	-56.7532	0.591827	1.03152	0.492915	2218.03	3	5.0	6	ok		
res2_3_muOR_6QZH_0199.pdb	res2_3_muOR_6QZH_0199.pdb	-58.8366	0.627313	1.06261	0.535122	2308.58	0	5.0	6	ok		
res2_3_muOR_6QZH_0289.pdb	res2_3_muOR_6QZH_0289.pdb	-56.5863	0.592939	0.937763	0.426376	2223.28	3	5.0	6	ok		
res2_3_muOR_6QZH_0333.pdb	res2_3_muOR_6QZH_0333.pdb	-57.0901	0.596325	1.36077	0.44585	2189.36	4	5.0	7	ok		
res2_3_muOR_6QZH_0400.pdb	res2_3_muOR_6QZH_0400.pdb	-59.0974	0.586481	1.01765	0.49339	2371.2	4	5.0	6	ok		
res2_3_muOR_6QZH_0505.pdb	res2_3_muOR_6QZH_0505.pdb	-66.4786	0.652018	1.26813	0.441445	2234.46	2	5.0	6	ok		
res2_3_muOR_6QZH_0699.pdb	res2_3_muOR_6QZH_0699.pdb	-50.1391	0.526151	1.24535	0.513893	2300.41	1	5.0	7	ok		
res2_3_muOR_6QZH_0722.pdb	res2_3_muOR_6QZH_0722.pdb	-56.5863	0.592939	0.937763	0.459708	2223.28	3	5.0	6	ok		
res2_3_muOR_6QZH_0745.pdb	res2_3_muOR_6QZH_0745.pdb	-52.2053	0.548999	1.33505	0.382457	2213.17	0	5.0	7	ok		
res2_3_muOR_6QZH_0748.pdb	res2_3_muOR_6QZH_0748.pdb	-56.5863	0.592939	0.937763	0.461404	2223.28	3	5.0	6	ok		
res2_3_muOR_6QZH_0790.pdb	res2_3_muOR_6QZH_0790.pdb	-59.0672	0.563513	1.35222	0.453272	2223.09	3	5.0	7	ok		
res2_3_muOR_6QZH_0897.pdb	res2_3_muOR_6QZH_0897.pdb	-56.0042	0.560098	1.01288	0.483223	2345.07	2	5.0	6	ok		
res2_muOR_6QZH_0030.pdb	res2_muOR_6QZH_0030.pdb	-57.6203	0.570077	0.991049	0.4704	2326.11	3	5.0	5	ok		
res2_muOR_6QZH_0080.pdb	res2_muOR_6QZH_0080.pdb	-56.4847	0.568016	1.07358	0.450532	2346.98	0	5.0	7	ok		
res2_muOR_6QZH_0109.pdb	res2_muOR_6QZH_0109.pdb	-56.8867	0.621462	0.977946	0.528575	2376.38	2	5.0	7	ok		
res2_muOR_6QZH_0127.pdb	res2_muOR_6QZH_0127.pdb	-56.7532	0.591827	1.03152	0.492915	2218.03	3	5.0	6	ok		
res2_muOR_6QZH_0141.pdb	res2_muOR_6QZH_0141.pdb	-49.4518	0.548108	1.44767	0.430252	2121.88	3	5.0	6	ok		
res2_muOR_6QZH_0199.pdb	res2_muOR_6QZH_0199.pdb	-58.8366	0.627313	1.06261	0.535122	2308.58	0	5.0	6	ok		
res2_muOR_6QZH_0234.pdb	res2_muOR_6QZH_0234.pdb	-57.0489	0.621462	0.977946	0.39596	2376.38	2	5.0	7	ok		
res2_muOR_6QZH_0250.pdb	res2_muOR_6QZH_0250.pdb	-56.8159	0.572966	1.22761	0.468092	2275.91	0	5.0	7	ok		
res2_muOR_6QZH_0268.pdb	res2_muOR_6QZH_0268.pdb	-56.8796	0.621462	0.977946	0.490679	2376.38	2	5.0	7	ok		
res2_muOR_6QZH_0270.pdb	res2_muOR_6QZH_0270.pdb	-53.3668	0.59093	0.950811	0.423972	2326.04	3	5.0	5	ok		
res2_muOR_6QZH_0289.pdb	res2_muOR_6QZH_0289.pdb	-56.5863	0.592939	0.937763	0.426376	2223.28	3	5.0	6	ok		
res2_muOR_6QZH_0333.pdb	res2_muOR_6QZH_0333.pdb	-57.0901	0.596325	1.36077	0.44585	2189.36	4	5.0	7	ok		
res2_muOR_6QZH_0369.pdb	res2_muOR_6QZH_0369.pdb	-56.8796	0.621462	0.977946	0.440919	2376.38	2	5.0	7	ok		
res2_muOR_6QZH_0391.pdb	res2_muOR_6QZH_0391.pdb	-59.0376	0.602577	1.02276	0.48151	2373.9	4	5.0	7	ok		
res2_muOR_6QZH_0400.pdb	res2_muOR_6QZH_0400.pdb	-59.0974	0.586481	1.01765	0.49339	2371.2	4	5.0	6	ok		
res2_muOR_6QZH_0415.pdb	res2_muOR_6QZH_0415.pdb	-49.4098	0.545182	1.45944	0.478675	2114.38	3	5.0	6	ok		
res2_muOR_6QZH_0417.pdb	res2_muOR_6QZH_0417.pdb	-56.5375	0.580755	1.04502	0.506176	2332.98	2	5.0	6	ok		
res2_muOR_6QZH_0425.pdb	res2_muOR_6QZH_0425.pdb	-48.2421	0.583599	1.08679	0.46438	2333.42	3	5.0	7	ok		
res2_muOR_6QZH_0442.pdb	res2_muOR_6QZH_0442.pdb	-58.229	0.624391	0.969514	0.526816	2384.16	2	5.0	7	ok		
res2_muOR_6QZH_0445.pdb	res2_muOR_6QZH_0445.pdb	-51.9424	0.570144	1.32994	0.472767	2211.25	3	5.0	6	ok		
res2_muOR_6QZH_0452.pdb	res2_muOR_6QZH_0452.pdb	-49.5128	0.55138	1.44159	0.400359	2115.34	3	5.0	6	ok		
res2_muOR_6QZH_0455.pdb	res2_muOR_6QZH_0455.pdb	-52.0475	0.571577	1.31932	0.431691	2208.38	3	5.0	6	ok		
res2_muOR_6QZH_0456.pdb	res2_muOR_6QZH_0456.pdb	-61.1657	0.565472	1.09869	0.492447	2307.14	2	5.0	6	ok		
res2_muOR_6QZH_0505.pdb	res2_muOR_6QZH_0505.pdb	-66.4786	0.652018	1.26813	0.441445	2234.46	2	5.0	6	ok		
res2_muOR_6QZH_0541.pdb	res2_muOR_6QZH_0541.pdb	-56.5863	0.592939	0.937763	0.489345	2223.28	3	5.0	6	ok		
res2_muOR_6QZH_0544.pdb	res2_muOR_6QZH_0544.pdb	-57.483	0.553552	1.4152	0.499922	2184.85	2	5.0	6	ok		
top_muOR_6QZH_0424.pdb	top_muOR_6QZH_0424.pdb	-65.8062	0.595456	1.14011	0.42311	2398.05	2	5.0	7	ok		
top_muOR_6QZH_0597.pdb	top_muOR_6QZH_0597.pdb	-58.8066	0.555923	1.10565	0.519406	2257.21	4	5.0	6	ok		
Cluster_0_muOR_6QZH_0009.pdb	Cluster_0_muOR_6QZH_0009.pdb	-55.3507	0.579952	1.24084	0.463571	2226.5	2	4.5	5	ok		
Cluster_0_muOR_6QZH_0009_2.pdb	Cluster_0_muOR_6QZH_0009_2.pdb	-55.3507	0.579952	1.24084	0.463571	2226.5	2	4.5	5	ok		
Cluster_0_muOR_6QZH_0013.pdb	Cluster_0_muOR_6QZH_0013.pdb	-57.4664	0.629374	1.14238	0.395107	2257.22	6	4.5	5	ok		
Cluster_0_muOR_6QZH_0013_2.pdb	Cluster_0_muOR_6QZH_0013_2.pdb	-57.4664	0.629374	1.14238	0.395107	2257.22	6	4.5	5	ok		
Cluster_0_muOR_6QZH_0058.pdb	Cluster_0_muOR_6QZH_0058.pdb	-56.3181	0.537079	0.942892	0.484811	2381.39	3	4.5	6	ok		
Cluster_0_muOR_6QZH_0058_2.pdb	Cluster_0_muOR_6QZH_0058_2.pdb	-56.3181	0.537079	0.942892	0.484811	2381.39	3	4.5	6	ok		
Cluster_0_muOR_6QZH_0082.pdb	Cluster_0_muOR_6QZH_0082.pdb	-47.1369	0.543755	1.34851	0.486641	2064.46	4	4.5	6	ok		
Cluster_0_muOR_6QZH_0082_2.pdb	Cluster_0_muOR_6QZH_0082_2.pdb	-47.1369	0.543755	1.34851	0.486641	2064.46	4	4.5	6	ok		
Cluster_0_muOR_6QZH_0111.pdb	Cluster_0_muOR_6QZH_0111.pdb	-54.2885	0.583178	1.25842	0.477263	2237.31	2	4.5	5	ok		
Cluster_0_muOR_6QZH_0111_2.pdb	Cluster_0_muOR_6QZH_0111_2.pdb	-54.2885	0.583178	1.25842	0.477263	2237.31	2	4.5	5	ok		
Cluster_0_muOR_6QZH_0122.pdb	Cluster_0_muOR_6QZH_0122.pdb	-50.7215	0.500367	1.13435	0.447173	2235.23	3	4.5	6	ok		
Cluster_0_muOR_6QZH_0122_2.pdb	Cluster_0_muOR_6QZH_0122_2.pdb	-50.7215	0.500367	1.13435	0.447173	2235.23	3	4.5	6	ok		
Cluster_0_muOR_6QZH_0145.pdb	Cluster_0_muOR_6QZH_0145.pdb	-52.3685	0.490719	1.45159	0.362514	2154.13	0	4.5	6	ok		
Cluster_0_muOR_6QZH_0145_2.pdb	Cluster_0_muOR_6QZH_0145_2.pdb	-52.3685	0.490719	1.45159	0.362514	2154.13	0	4.5	6	ok		
Cluster_0_muOR_6QZH_0165.pdb	Cluster_0_muOR_6QZH_0165.pdb	-62.1394	0.604978	0.92967	0.475686	2416.44	1	4.5	6	ok		
Cluster_0_muOR_6QZH_0165_2.pdb	Cluster_0_muOR_6QZH_0165_2.pdb	-62.1394	0.604978	0.92967	0.475686	2416.44	1	4.5	6	ok		
Cluster_0_muOR_6QZH_0175.pdb	Cluster_0_muOR_6QZH_0175.pdb	-56.5979	0.583898	0.867465	0.392301	2427.7	4	4.5	9	ok		
Cluster_0_muOR_6QZH_0175_2.pdb	Cluster_0_muOR_6QZH_0175_2.pdb	-56.5979	0.583898	0.867465	0.392301	2427.7	4	4.5	9	ok		
Cluster_0_muOR_6QZH_0176.pdb	Cluster_0_muOR_6QZH_0176.pdb	-56.9017	0.632159	0.9409	0.458245	2332.44	4	4.5	5	ok		
Cluster_0_muOR_6QZH_0176_2.pdb	Cluster_0_muOR_6QZH_0176_2.pdb	-56.9017	0.632159	0.9409	0.458245	2332.44	4	4.5	5	ok		
Cluster_0_muOR_6QZH_0204.pdb	Cluster_0_muOR_6QZH_0204.pdb	-52.1215	0.565845	1.05151	0.421584	2337.11	4	4.5	5	ok		
Cluster_0_muOR_6QZH_0204_2.pdb	Cluster_0_muOR_6QZH_0204_2.pdb	-52.1215	0.565845	1.05151	0.421584	2337.11	4	4.5	5	ok		
Cluster_0_muOR_6QZH_0222.pdb	Cluster_0_muOR_6QZH_0222.pdb	-52.7975	0.582981	1.26428	0.402661	2235.24	3	4.5	5	ok		
Cluster_0_muOR_6QZH_0222_2.pdb	Cluster_0_muOR_6QZH_0222_2.pdb	-52.7975	0.582981	1.26428	0.402661	2235.24	3	4.5	5	ok		
Cluster_0_muOR_6QZH_0243.pdb	Cluster_0_muOR_6QZH_0243.pdb	-55.5392	0.573609	1.12613	0.511045	2277.98	3	4.5	6	ok		
