basename	pdb_path	finalscore	n_events	status	error
non_preferred_rotamer_muOR_6QZH_binder_renum_0143.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0143.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0150.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0150.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0198.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0198.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0221.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0221.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0234.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0234.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0238.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0238.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0250.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0250.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0262.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0262.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0268.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0268.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0270.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0270.pdb	5.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0273.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0273.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0294.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0294.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0302.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0302.pdb	5.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0347.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0347.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0348.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0348.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0366.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0366.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0369.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0369.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0370.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0370.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0377.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0377.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0391.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0391.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0397.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0397.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0414.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0414.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0415.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0415.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0417.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0417.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0418.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0418.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0425.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0425.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0439.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0439.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0442.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0442.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0445.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0445.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0452.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0452.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0455.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0455.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0456.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0456.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0473.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0473.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0491.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0491.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0493.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0493.pdb	5.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0494.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0494.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0497.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0497.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0507.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0507.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0516.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0516.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0544.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0544.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0572.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0572.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0586.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0586.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0620.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0620.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0621.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0621.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0634.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0634.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0648.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0648.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0656.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0656.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0663.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0663.pdb	5.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0669.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0669.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0679.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0679.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0691.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0691.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0719.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0719.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0733.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0733.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0734.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0734.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0744.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0744.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0746.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0746.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0763.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0763.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0765.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0765.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0773.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0773.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0784.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0784.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0799.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0799.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0813.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0813.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0814.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0814.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0837.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0837.pdb	5.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0842.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0842.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0867.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0867.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0879.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0879.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0883.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0883.pdb	5.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0909.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0909.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0921.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0921.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0924.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0924.pdb	5.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0945.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0945.pdb	5.0	7	ok	
representives_muOR_6QZH_0597.pdb	representives_muOR_6QZH_0597.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0030.pdb	res2_2_muOR_6QZH_0030.pdb	5.0	5	ok	
res2_2_muOR_6QZH_0077.pdb	res2_2_muOR_6QZH_0077.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0080.pdb	res2_2_muOR_6QZH_0080.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0109.pdb	res2_2_muOR_6QZH_0109.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0127.pdb	res2_2_muOR_6QZH_0127.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0141.pdb	res2_2_muOR_6QZH_0141.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0199.pdb	res2_2_muOR_6QZH_0199.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0200.pdb	res2_2_muOR_6QZH_0200.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0234.pdb	res2_2_muOR_6QZH_0234.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0250.pdb	res2_2_muOR_6QZH_0250.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0268.pdb	res2_2_muOR_6QZH_0268.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0270.pdb	res2_2_muOR_6QZH_0270.pdb	5.0	5	ok	
res2_2_muOR_6QZH_0273.pdb	res2_2_muOR_6QZH_0273.pdb	5.0	8	ok	
res2_2_muOR_6QZH_0289.pdb	res2_2_muOR_6QZH_0289.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0333.pdb	res2_2_muOR_6QZH_0333.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0369.pdb	res2_2_muOR_6QZH_0369.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0391.pdb	res2_2_muOR_6QZH_0391.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0400.pdb	res2_2_muOR_6QZH_0400.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0415.pdb	res2_2_muOR_6QZH_0415.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0417.pdb	res2_2_muOR_6QZH_0417.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0425.pdb	res2_2_muOR_6QZH_0425.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0442.pdb	res2_2_muOR_6QZH_0442.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0445.pdb	res2_2_muOR_6QZH_0445.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0452.pdb	res2_2_muOR_6QZH_0452.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0455.pdb	res2_2_muOR_6QZH_0455.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0456.pdb	res2_2_muOR_6QZH_0456.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0505.pdb	res2_2_muOR_6QZH_0505.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0541.pdb	res2_2_muOR_6QZH_0541.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0544.pdb	res2_2_muOR_6QZH_0544.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0586.pdb	res2_2_muOR_6QZH_0586.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0620.pdb	res2_2_muOR_6QZH_0620.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0634.pdb	res2_2_muOR_6QZH_0634.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0656.pdb	res2_2_muOR_6QZH_0656.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0667.pdb	res2_2_muOR_6QZH_0667.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0669.pdb	res2_2_muOR_6QZH_0669.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0699.pdb	res2_2_muOR_6QZH_0699.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0722.pdb	res2_2_muOR_6QZH_0722.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0733.pdb	res2_2_muOR_6QZH_0733.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0744.pdb	res2_2_muOR_6QZH_0744.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0745.pdb	res2_2_muOR_6QZH_0745.pdb	5.0	7	ok	
res2_2_muOR_6QZH_0746.pdb	res2_2_muOR_6QZH_0746.pdb	5.0	6	ok	
res2_2_muOR_6QZH_0748.pdb	res2_2_muOR_6QZH_0748.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0127.pdb	res2_3_muOR_6QZH_0127.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0199.pdb	res2_3_muOR_6QZH_0199.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0289.pdb	res2_3_muOR_6QZH_0289.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0333.pdb	res2_3_muOR_6QZH_0333.pdb	5.0	7	ok	
res2_3_muOR_6QZH_0400.pdb	res2_3_muOR_6QZH_0400.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0505.pdb	res2_3_muOR_6QZH_0505.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0699.pdb	res2_3_muOR_6QZH_0699.pdb	5.0	7	ok	
res2_3_muOR_6QZH_0722.pdb	res2_3_muOR_6QZH_0722.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0745.pdb	res2_3_muOR_6QZH_0745.pdb	5.0	7	ok	
res2_3_muOR_6QZH_0748.pdb	res2_3_muOR_6QZH_0748.pdb	5.0	6	ok	
res2_3_muOR_6QZH_0790.pdb	res2_3_muOR_6QZH_0790.pdb	5.0	7	ok	
res2_3_muOR_6QZH_0897.pdb	res2_3_muOR_6QZH_0897.pdb	5.0	6	ok	
res2_muOR_6QZH_0030.pdb	res2_muOR_6QZH_0030.pdb	5.0	5	ok	
res2_muOR_6QZH_0080.pdb	res2_muOR_6QZH_0080.pdb	5.0	7	ok	
res2_muOR_6QZH_0109.pdb	res2_muOR_6QZH_0109.pdb	5.0	7	ok	
res2_muOR_6QZH_0127.pdb	res2_muOR_6QZH_0127.pdb	5.0	6	ok	
res2_muOR_6QZH_0141.pdb	res2_muOR_6QZH_0141.pdb	5.0	6	ok	
res2_muOR_6QZH_0199.pdb	res2_muOR_6QZH_0199.pdb	5.0	6	ok	
res2_muOR_6QZH_0234.pdb	res2_muOR_6QZH_0234.pdb	5.0	7	ok	
res2_muOR_6QZH_0250.pdb	res2_muOR_6QZH_0250.pdb	5.0	7	ok	
res2_muOR_6QZH_0268.pdb	res2_muOR_6QZH_0268.pdb	5.0	7	ok	
res2_muOR_6QZH_0270.pdb	res2_muOR_6QZH_0270.pdb	5.0	5	ok	
res2_muOR_6QZH_0289.pdb	res2_muOR_6QZH_0289.pdb	5.0	6	ok	
res2_muOR_6QZH_0333.pdb	res2_muOR_6QZH_0333.pdb	5.0	7	ok	
res2_muOR_6QZH_0369.pdb	res2_muOR_6QZH_0369.pdb	5.0	7	ok	
res2_muOR_6QZH_0391.pdb	res2_muOR_6QZH_0391.pdb	5.0	7	ok	
res2_muOR_6QZH_0400.pdb	res2_muOR_6QZH_0400.pdb	5.0	6	ok	
res2_muOR_6QZH_0415.pdb	res2_muOR_6QZH_0415.pdb	5.0	6	ok	
res2_muOR_6QZH_0417.pdb	res2_muOR_6QZH_0417.pdb	5.0	6	ok	
res2_muOR_6QZH_0425.pdb	res2_muOR_6QZH_0425.pdb	5.0	7	ok	
res2_muOR_6QZH_0442.pdb	res2_muOR_6QZH_0442.pdb	5.0	7	ok	
res2_muOR_6QZH_0445.pdb	res2_muOR_6QZH_0445.pdb	5.0	6	ok	
res2_muOR_6QZH_0452.pdb	res2_muOR_6QZH_0452.pdb	5.0	6	ok	
res2_muOR_6QZH_0455.pdb	res2_muOR_6QZH_0455.pdb	5.0	6	ok	
res2_muOR_6QZH_0456.pdb	res2_muOR_6QZH_0456.pdb	5.0	6	ok	
res2_muOR_6QZH_0505.pdb	res2_muOR_6QZH_0505.pdb	5.0	6	ok	
res2_muOR_6QZH_0541.pdb	res2_muOR_6QZH_0541.pdb	5.0	6	ok	
res2_muOR_6QZH_0544.pdb	res2_muOR_6QZH_0544.pdb	5.0	6	ok	
top_muOR_6QZH_0424.pdb	top_muOR_6QZH_0424.pdb	5.0	7	ok	
top_muOR_6QZH_0597.pdb	top_muOR_6QZH_0597.pdb	5.0	6	ok	
Cluster_0_muOR_6QZH_0009.pdb	Cluster_0_muOR_6QZH_0009.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0009_2.pdb	Cluster_0_muOR_6QZH_0009_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0013.pdb	Cluster_0_muOR_6QZH_0013.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0013_2.pdb	Cluster_0_muOR_6QZH_0013_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0058.pdb	Cluster_0_muOR_6QZH_0058.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0058_2.pdb	Cluster_0_muOR_6QZH_0058_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0082.pdb	Cluster_0_muOR_6QZH_0082.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0082_2.pdb	Cluster_0_muOR_6QZH_0082_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0111.pdb	Cluster_0_muOR_6QZH_0111.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0111_2.pdb	Cluster_0_muOR_6QZH_0111_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0122.pdb	Cluster_0_muOR_6QZH_0122.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0122_2.pdb	Cluster_0_muOR_6QZH_0122_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0145.pdb	Cluster_0_muOR_6QZH_0145.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0145_2.pdb	Cluster_0_muOR_6QZH_0145_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0165.pdb	Cluster_0_muOR_6QZH_0165.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0165_2.pdb	Cluster_0_muOR_6QZH_0165_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0175.pdb	Cluster_0_muOR_6QZH_0175.pdb	4.5	9	ok	
Cluster_0_muOR_6QZH_0175_2.pdb	Cluster_0_muOR_6QZH_0175_2.pdb	4.5	9	ok	
Cluster_0_muOR_6QZH_0176.pdb	Cluster_0_muOR_6QZH_0176.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0176_2.pdb	Cluster_0_muOR_6QZH_0176_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0204.pdb	Cluster_0_muOR_6QZH_0204.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0204_2.pdb	Cluster_0_muOR_6QZH_0204_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0222.pdb	Cluster_0_muOR_6QZH_0222.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0222_2.pdb	Cluster_0_muOR_6QZH_0222_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0243.pdb	Cluster_0_muOR_6QZH_0243.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0258.pdb	Cluster_0_muOR_6QZH_0258.pdb	4.5	7	ok	
Cluster_0_muOR_6QZH_0258_2.pdb	Cluster_0_muOR_6QZH_0258_2.pdb	4.5	7	ok	
Cluster_0_muOR_6QZH_0258_3.pdb	Cluster_0_muOR_6QZH_0258_3.pdb	4.5	7	ok	
Cluster_0_muOR_6QZH_0297.pdb	Cluster_0_muOR_6QZH_0297.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0297_2.pdb	Cluster_0_muOR_6QZH_0297_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0356.pdb	Cluster_0_muOR_6QZH_0356.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0387.pdb	Cluster_0_muOR_6QZH_0387.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0444.pdb	Cluster_0_muOR_6QZH_0444.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0444_2.pdb	Cluster_0_muOR_6QZH_0444_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0449.pdb	Cluster_0_muOR_6QZH_0449.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0461.pdb	Cluster_0_muOR_6QZH_0461.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0461_2.pdb	Cluster_0_muOR_6QZH_0461_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0471.pdb	Cluster_0_muOR_6QZH_0471.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0471_2.pdb	Cluster_0_muOR_6QZH_0471_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0513.pdb	Cluster_0_muOR_6QZH_0513.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0513_2.pdb	Cluster_0_muOR_6QZH_0513_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0515.pdb	Cluster_0_muOR_6QZH_0515.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0515_2.pdb	Cluster_0_muOR_6QZH_0515_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0518.pdb	Cluster_0_muOR_6QZH_0518.pdb	4.5	7	ok	
Cluster_0_muOR_6QZH_0518_2.pdb	Cluster_0_muOR_6QZH_0518_2.pdb	4.5	7	ok	
Cluster_0_muOR_6QZH_0524.pdb	Cluster_0_muOR_6QZH_0524.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0524_2.pdb	Cluster_0_muOR_6QZH_0524_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0526.pdb	Cluster_0_muOR_6QZH_0526.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0526_2.pdb	Cluster_0_muOR_6QZH_0526_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0530.pdb	Cluster_0_muOR_6QZH_0530.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0530_2.pdb	Cluster_0_muOR_6QZH_0530_2.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0560.pdb	Cluster_0_muOR_6QZH_0560.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0566.pdb	Cluster_0_muOR_6QZH_0566.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0566_2.pdb	Cluster_0_muOR_6QZH_0566_2.pdb	4.5	5	ok	
Cluster_0_muOR_6QZH_0569.pdb	Cluster_0_muOR_6QZH_0569.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0703.pdb	Cluster_0_muOR_6QZH_0703.pdb	4.5	6	ok	
Cluster_0_muOR_6QZH_0712.pdb	Cluster_0_muOR_6QZH_0712.pdb	4.5	7	ok	
Cluster_1_muOR_6QZH_0018.pdb	Cluster_1_muOR_6QZH_0018.pdb	4.5	7	ok	
Cluster_1_muOR_6QZH_0122.pdb	Cluster_1_muOR_6QZH_0122.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0126.pdb	Cluster_1_muOR_6QZH_0126.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0145.pdb	Cluster_1_muOR_6QZH_0145.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0201.pdb	Cluster_1_muOR_6QZH_0201.pdb	4.5	5	ok	
Cluster_1_muOR_6QZH_0222.pdb	Cluster_1_muOR_6QZH_0222.pdb	4.5	5	ok	
Cluster_1_muOR_6QZH_0237.pdb	Cluster_1_muOR_6QZH_0237.pdb	4.5	7	ok	
Cluster_1_muOR_6QZH_0243.pdb	Cluster_1_muOR_6QZH_0243.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0297.pdb	Cluster_1_muOR_6QZH_0297.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0387.pdb	Cluster_1_muOR_6QZH_0387.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0399.pdb	Cluster_1_muOR_6QZH_0399.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0449.pdb	Cluster_1_muOR_6QZH_0449.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0471.pdb	Cluster_1_muOR_6QZH_0471.pdb	4.5	5	ok	
Cluster_1_muOR_6QZH_0513.pdb	Cluster_1_muOR_6QZH_0513.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0520.pdb	Cluster_1_muOR_6QZH_0520.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0530.pdb	Cluster_1_muOR_6QZH_0530.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0551.pdb	Cluster_1_muOR_6QZH_0551.pdb	4.5	6	ok	
Cluster_1_muOR_6QZH_0551_2.pdb	Cluster_1_muOR_6QZH_0551_2.pdb	4.5	6	ok	
